price,owners
0.79,10000
10.29,75000
34.99,10000
0.79,10000
0.0,350000
2.89,10000
32.99,75000
3.99,10000
5.99,10000
1.69,10000
0.0,10000
2.89,10000
3.99,10000
0.79,10000
0.0,10000
0.79,10000
3.99,10000
15.49,10000
1.99,10000
1.69,10000
0.79,10000
3.99,10000
2.07,10000
0.0,75000
4.69,10000
7.99,10000
1.69,10000
7.19,10000
0.0,35000
6.99,10000
7.19,10000
4.99,10000
0.79,10000
7.19,35000
3.99,10000
0.79,10000
7.19,150000
6.99,10000
30.99,10000
0.79,10000
0.0,10000
1.69,10000
2.79,10000
7.19,10000
1.59,10000
11.39,10000
0.79,35000
0.0,75000
0.0,150000
0.0,35000
11.39,10000
29.99,10000
0.0,75000
5.79,10000
0.0,10000
0.79,10000
15.49,10000
1.69,75000
34.99,35000
29.99,75000
14.99,10000
2.89,10000
2.79,10000
14.99,10000
1.59,10000
3.99,10000
0.79,10000
15.49,150000
0.79,10000
11.49,10000
1.59,10000
0.79,10000
0.79,10000
15.49,10000
14.49,10000
1.69,10000
7.19,10000
7.99,10000
3.99,35000
0.79,10000
5.59,10000
2.89,10000
15.49,10000
6.99,10000
15.49,150000
0.79,10000
11.39,10000
6.99,10000
3.99,10000
1.99,10000
2.89,10000
4.99,10000
5.19,10000
4.79,10000
0.79,10000
9.99,10000
10.99,10000
4.99,150000
3.99,10000
0.0,10000
0.0,350000
1.69,10000
0.79,10000
3.99,10000
4.99,10000
7.19,10000
3.99,10000
0.79,10000
0.0,10000
3.99,10000
1.99,10000
3.99,10000
0.0,10000
3.99,10000
3.99,10000
0.79,10000
6.99,10000
7.19,10000
3.99,10000
3.99,10000
7.19,10000
10.99,10000
7.19,10000
0.79,10000
0.79,35000
5.19,10000
0.79,10000
3.99,10000
0.0,10000
0.0,35000
0.79,10000
0.0,10000
5.79,10000
0.79,10000
7.19,10000
7.19,10000
24.99,10000
1.59,10000
5.99,10000
0.79,10000
0.79,10000
0.79,10000
0.99,10000
2.79,10000
9.99,10000
9.99,10000
1.69,10000
2.79,10000
4.99,10000
1.59,10000
1.69,10000
5.79,10000
10.99,10000
9.29,10000
2.79,10000
3.99,10000
11.39,10000
4.99,10000
0.79,10000
11.39,10000
0.0,750000
3.99,10000
9.29,75000
29.99,10000
1.69,10000
3.99,10000
0.79,10000
1.69,10000
19.49,35000
1.99,10000
15.49,10000
3.99,10000
3.99,10000
5.19,10000
15.49,10000
0.79,10000
3.99,10000
5.99,10000
0.0,10000
1.59,10000
0.0,150000
3.99,10000
1.59,10000
154.99,10000
1.59,10000
4.79,10000
1.69,35000
7.19,10000
2.89,10000
0.0,10000
1.99,10000
3.99,10000
1.69,10000
3.99,10000
5.19,10000
6.99,10000
1.59,10000
7.19,10000
0.0,35000
0.79,10000
1.59,10000
0.79,35000
0.79,10000
1.59,10000
3.99,10000
0.79,10000
1.59,10000
0.0,35000
3.99,10000
15.49,10000
3.99,10000
2.79,10000
2.79,10000
15.49,10000
2.89,10000
0.79,10000
5.79,10000
2.09,10000
2.89,10000
0.79,10000
2.89,10000
7.19,10000
11.39,10000
6.99,10000
14.99,10000
0.0,10000
5.59,10000
3.99,35000
0.79,10000
0.0,10000
1.99,10000
4.99,10000
1.69,10000
7.19,10000
7.19,10000
5.99,10000
0.79,10000
1.69,10000
1.69,10000
24.99,10000
0.0,35000
2.99,10000
0.79,10000
5.79,10000
5.59,10000
0.79,10000
1.59,10000
3.99,10000
1.59,10000
2.09,10000
0.79,10000
0.79,10000
8.29,10000
1.69,10000
2.89,10000
0.79,10000
0.79,10000
0.79,10000
3.99,10000
0.0,10000
3.99,10000
11.39,10000
2.79,10000
1.99,10000
1.59,10000
10.99,10000
5.79,10000
0.0,10000
9.99,10000
9.99,10000
3.99,10000
15.49,10000
0.79,10000
7.19,10000
2.09,10000
2.09,10000
10.29,10000
1.99,10000
3.99,10000
34.99,10000
0.79,10000
3.19,10000
0.79,10000
0.0,10000
7.19,10000
7.19,10000
5.79,10000
11.39,10000
3.99,10000
7.19,10000
7.19,10000
0.79,10000
2.79,10000
5.79,10000
1.99,10000
6.99,10000
7.19,10000
3.99,10000
9.99,10000
7.19,10000
0.79,10000
3.99,10000
1.59,10000
0.78,10000
0.78,10000
0.78,10000
0.78,10000
1.69,10000
7.19,10000
3.99,10000
0.79,10000
0.79,10000
6.99,10000
4.79,10000
10.99,10000
9.29,10000
12.99,10000
2.89,10000
2.09,10000
2.89,10000
0.0,10000
5.79,10000
0.79,10000
0.79,10000
3.99,10000
1.59,10000
1.59,10000
3.99,10000
1.69,35000
3.99,10000
3.99,10000
7.99,150000
0.0,10000
3.99,10000
2.09,10000
3.99,10000
29.99,10000
3.99,10000
0.0,350000
7.19,10000
9.99,10000
3.99,10000
12.58,10000
1.59,150000
3.99,10000
0.79,10000
1.59,150000
2.89,10000
0.0,10000
29.99,150000
0.0,10000
9.99,10000
3.99,10000
3.99,10000
6.19,10000
1.69,10000
0.0,35000
0.0,10000
1.69,10000
2.09,10000
1.59,10000
3.99,10000
4.79,10000
1.69,10000
1.69,10000
3.99,35000
2.89,10000
0.0,10000
1.69,35000
1.69,10000
1.59,150000
3.99,10000
3.99,10000
15.49,10000
3.09,10000
0.79,10000
7.19,10000
1.69,35000
0.0,10000
6.99,10000
1.69,10000
3.99,10000
4.79,10000
10.59,10000
1.43,10000
5.79,10000
1.69,10000
3.99,10000
0.79,10000
6.99,10000
0.0,10000
0.79,10000
0.0,10000
2.79,10000
11.39,10000
6.99,10000
0.79,10000
3.99,10000
6.99,10000
7.19,10000
2.09,10000
0.79,10000
0.79,10000
0.79,10000
1.59,10000
0.79,10000
4.79,10000
0.0,75000
9.29,10000
1.59,10000
1.59,10000
1.59,10000
15.49,10000
0.79,10000
3.19,10000
3.19,10000
0.79,10000
1.69,10000
0.0,350000
0.0,75000
7.19,10000
39.99,10000
0.79,10000
0.79,10000
15.99,10000
1.69,10000
0.79,10000
1.99,10000
0.79,10000
44.99,10000
6.99,10000
1.59,10000
0.0,35000
0.0,10000
0.79,10000
1.59,10000
2.89,10000
10.29,10000
0.0,10000
11.39,10000
14.99,10000
4.79,10000
4.79,10000
0.0,10000
7.19,10000
0.79,10000
2.09,10000
0.79,35000
2.79,10000
0.79,10000
0.79,10000
7.19,10000
7.19,10000
5.79,10000
0.0,35000
7.19,10000
0.79,10000
15.49,10000
3.99,10000
5.19,10000
0.79,10000
0.79,10000
3.99,10000
0.0,10000
2.89,10000
19.49,35000
15.49,10000
7.19,10000
5.79,10000
0.79,10000
0.79,10000
23.79,10000
23.79,10000
1.69,10000
2.89,10000
1.99,10000
6.19,10000
3.99,10000
0.0,10000
5.19,10000
0.79,10000
5.19,10000
2.89,10000
2.89,10000
0.79,10000
2.09,10000
7.19,10000
9.99,10000
0.0,75000
3.99,10000
8.29,10000
10.29,10000
2.89,10000
1.99,10000
9.29,10000
23.79,10000
7.19,10000
15.49,35000
7.19,10000
0.79,10000
6.99,35000
15.49,10000
3.99,10000
5.19,10000
19.49,35000
12.0,10000
8.99,10000
10.29,10000
2.79,10000
0.79,10000
0.79,10000
0.0,10000
3.99,10000
0.79,10000
0.0,10000
1.69,10000
12.39,10000
4.79,10000
0.0,10000
1.69,10000
3.99,10000
2.89,10000
3.99,10000
0.0,10000
0.79,10000
7.19,10000
11.39,10000
1.99,10000
0.79,10000
13.99,10000
4.79,10000
0.79,10000
9.99,10000
11.39,10000
2.09,75000
1.69,10000
3.99,10000
11.39,10000
7.19,10000
1.69,10000
7.19,10000
11.39,10000
0.79,10000
1.69,10000
0.79,10000
11.39,10000
3.99,10000
0.79,10000
1.69,10000
5.19,10000
0.0,10000
9.99,10000
15.99,10000
4.79,10000
2.09,10000
1.69,10000
3.99,10000
3.99,35000
1.99,10000
2.79,10000
0.79,35000
0.79,10000
3.99,10000
0.79,10000
1.69,10000
5.19,10000
0.0,10000
0.0,35000
1.99,35000
0.79,10000
1.59,10000
0.79,10000
0.79,10000
14.49,10000
2.89,10000
2.89,10000
6.19,10000
0.0,10000
4.79,10000
3.99,10000
15.49,150000
17.49,10000
23.79,35000
0.79,10000
14.99,350000
0.79,10000
15.49,10000
2.99,10000
3.99,10000
5.19,10000
0.0,10000
1.69,10000
2.99,10000
7.19,10000
1.69,10000
0.0,35000
1.99,10000
2.89,10000
0.79,10000
8.29,10000
5.19,10000
1.69,10000
1.69,10000
0.79,10000
1.69,10000
0.79,35000
4.79,10000
3.99,10000
11.39,10000
7.19,10000
7.19,10000
5.19,10000
0.0,10000
3.99,10000
5.19,10000
3.99,10000
4.79,10000
3.99,10000
2.89,10000
3.99,10000
1.59,35000
3.99,10000
0.79,10000
15.49,10000
0.79,10000
0.79,10000
9.29,10000
0.0,75000
3.99,10000
0.0,35000
0.0,35000
3.99,10000
7.99,10000
11.39,10000
5.19,10000
0.79,10000
15.49,10000
11.39,10000
1.69,10000
3.99,10000
1.69,35000
9.29,10000
1.69,10000
7.19,10000
7.19,10000
3.1,10000
7.19,35000
7.19,10000
1.69,150000
3.99,10000
0.0,10000
7.19,10000
1.69,10000
2.89,10000
0.99,10000
10.29,10000
0.79,10000
2.09,10000
1.69,10000
0.0,10000
3.99,10000
0.79,10000
7.19,10000
3.99,10000
30.99,10000
0.0,75000
1.69,10000
3.99,10000
0.79,10000
2.89,10000
7.19,10000
5.79,10000
3.99,10000
0.79,10000
0.79,10000
0.79,10000
6.99,10000
0.0,10000
7.19,10000
0.79,10000
2.09,10000
3.99,10000
7.19,10000
0.79,35000
3.99,10000
2.89,10000
0.99,10000
0.79,10000
0.79,10000
0.99,10000
30.99,35000
5.79,10000
0.99,10000
19.49,10000
31.99,10000
0.79,10000
2.09,10000
24.99,10000
0.79,10000
1.69,10000
3.99,10000
7.19,10000
2.09,10000
0.79,10000
1.69,10000
8.29,10000
3.99,10000
4.79,10000
2.89,10000
0.0,10000
2.89,10000
0.0,10000
8.99,10000
7.19,10000
2.09,10000
15.49,10000
0.0,10000
4.79,35000
2.09,10000
2.09,10000
0.79,10000
0.79,10000
7.19,10000
0.79,10000
5.79,10000
1.99,10000
10.29,10000
0.79,10000
2.09,10000
14.21,35000
11.39,10000
5.79,10000
3.99,10000
1.69,10000
7.19,10000
0.79,10000
7.19,10000
7.19,35000
0.0,10000
0.79,10000
2.09,10000
9.29,10000
5.79,10000
2.09,10000
0.0,35000
7.19,10000
0.0,750000
0.0,150000
11.39,10000
0.79,10000
1.69,10000
2.09,10000
3.99,10000
7.19,10000
7.19,10000
7.19,10000
2.89,10000
0.79,10000
1.69,10000
1.69,10000
0.0,10000
7.19,10000
0.79,10000
0.0,10000
23.79,10000
0.0,10000
10.29,10000
10.29,10000
0.0,10000
0.0,10000
15.49,10000
3.99,35000
4.79,10000
3.99,10000
15.49,10000
3.99,10000
0.0,10000
3.99,10000
0.79,10000
2.09,10000
4.99,10000
9.29,10000
0.79,10000
2.89,10000
0.79,10000
0.0,10000
2.89,10000
0.0,10000
3.99,10000
3.0,10000
11.39,10000
23.79,150000
1.69,10000
0.79,10000
5.19,10000
7.19,10000
9.9,10000
11.39,10000
3.99,10000
3.99,10000
2.89,10000
23.79,10000
0.0,75000
9.29,10000
0.79,10000
8.29,10000
2.09,10000
7.19,75000
3.19,10000
3.19,10000
0.0,35000
3.99,10000
15.49,10000
2.09,10000
1.69,10000
0.79,10000
1.69,10000
7.19,10000
7.19,10000
0.0,10000
3.99,10000
3.99,10000
11.39,10000
0.0,10000
11.39,10000
4.79,10000
2.09,10000
1.69,10000
7.19,10000
1.69,10000
1.69,10000
1.69,10000
0.79,10000
3.99,10000
4.79,10000
15.49,10000
2.89,10000
5.0,10000
1.69,10000
3.99,10000
0.79,10000
1.99,35000
0.0,75000
6.19,10000
2.89,10000
1.69,10000
2.09,10000
2.09,10000
1.69,10000
1.69,10000
24.99,10000
5.19,10000
4.99,10000
0.79,10000
15.49,10000
9.29,10000
5.79,10000
0.79,10000
1.69,10000
0.79,10000
4.99,10000
23.79,10000
12.39,10000
7.19,10000
11.39,10000
0.0,150000
23.79,10000
1.69,75000
2.09,10000
2.09,10000
3.99,10000
2.89,10000
7.19,10000
11.39,10000
2.89,10000
2.09,10000
2.89,10000
0.79,10000
2.89,10000
3.99,10000
0.79,10000
1.69,10000
0.0,75000
10.29,10000
0.0,35000
3.99,10000
5.05,10000
5.19,10000
2.89,10000
5.19,10000
2.09,10000
0.79,10000
1.69,10000
2.09,10000
7.19,10000
3.99,10000
0.79,10000
7.19,10000
0.79,10000
7.19,10000
0.79,10000
1.69,10000
2.09,10000
3.04,10000
2.09,10000
2.09,10000
5.19,10000
3.99,10000
6.69,10000
17.99,10000
2.89,10000
2.89,10000
2.09,10000
3.99,10000
5.79,10000
7.19,10000
7.19,10000
11.39,10000
0.0,10000
11.39,10000
2.09,10000
15.49,10000
2.89,10000
0.79,10000
0.0,350000
3.99,10000
7.19,10000
6.19,10000
1.69,10000
2.89,10000
1.69,10000
2.09,10000
0.0,350000
1.69,10000
2.09,10000
19.99,350000
1.69,10000
0.79,10000
13.49,10000
24.99,150000
3.99,10000
6.19,10000
1.69,10000
3.99,10000
2.89,10000
0.0,10000
1.69,10000
11.39,10000
2.89,10000
3.99,10000
0.79,10000
0.99,35000
3.99,10000
11.39,10000
3.99,10000
0.79,10000
5.19,10000
1.69,10000
1.69,10000
0.0,35000
15.49,10000
4.99,10000
0.79,10000
5.79,10000
3.99,35000
3.99,10000
7.19,10000
0.0,10000
7.19,10000
7.19,10000
3.99,10000
2.89,10000
2.09,10000
0.79,10000
0.79,10000
15.49,10000
0.0,35000
0.79,10000
2.89,10000
1.69,10000
14.99,10000
1.69,10000
0.79,10000
0.79,10000
4.99,10000
3.99,10000
0.0,1500000
5.79,10000
5.79,10000
2.09,10000
1.99,10000
3.99,10000
5.99,10000
5.99,10000
1.69,10000
15.49,10000
0.99,10000
3.99,10000
5.19,75000
5.19,35000
5.19,10000
5.19,10000
0.79,10000
3.99,10000
0.79,10000
6.19,10000
0.0,10000
5.79,10000
0.79,10000
7.19,10000
1.69,10000
2.89,10000
15.49,10000
2.09,10000
34.99,150000
5.19,10000
5.79,10000
7.19,10000
2.09,10000
7.19,10000
1.69,10000
4.79,10000
7.19,10000
7.19,10000
5.19,10000
7.19,10000
0.0,35000
0.0,10000
1.69,10000
2.89,10000
2.09,10000
7.19,35000
1.69,10000
1.59,10000
1.99,10000
7.19,10000
3.99,10000
3.99,10000
2.89,10000
0.79,10000
0.79,10000
0.79,150000
2.89,10000
2.89,10000
11.39,10000
11.39,10000
2.09,10000
0.0,35000
7.19,75000
3.99,10000
2.09,350000
5.79,10000
2.09,10000
6.19,10000
0.79,10000
0.79,10000
3.99,10000
0.0,150000
2.09,10000
2.89,10000
7.19,75000
0.79,10000
2.09,10000
0.0,10000
5.79,10000
1.49,10000
2.09,10000
0.79,10000
0.79,10000
1.69,10000
1.69,150000
0.79,10000
7.19,10000
9.29,10000
0.74,10000
4.79,10000
23.79,10000
0.0,10000
5.19,10000
11.49,10000
0.0,75000
15.49,10000
5.79,10000
5.79,10000
3.99,10000
7.19,10000
11.89,10000
3.99,10000
1.69,10000
3.99,10000
1.69,10000
4.79,10000
3.99,10000
7.19,35000
0.79,10000
1.99,10000
2.09,10000
15.49,35000
3.99,10000
1.69,10000
11.39,10000
3.99,10000
0.79,10000
0.79,75000
3.19,10000
0.0,10000
7.19,10000
2.09,10000
0.0,35000
0.0,10000
2.89,10000
1.69,10000
0.79,10000
3.99,10000
4.79,10000
6.99,10000
2.13,10000
0.0,75000
7.19,10000
0.0,350000
0.79,10000
2.09,10000
11.39,10000
0.0,350000
1.69,10000
5.79,10000
4.79,10000
0.0,150000
1.99,10000
7.74,10000
2.09,10000
1.99,10000
10.29,10000
1.69,10000
3.19,10000
0.79,10000
23.99,10000
2.89,10000
4.49,10000
2.89,10000
1.69,35000
0.0,35000
9.99,10000
0.0,10000
0.0,10000
2.89,10000
9.99,10000
0.0,75000
19.99,10000
2.09,10000
4.79,10000
3.99,10000
12.99,10000
3.99,10000
0.0,10000
0.79,10000
0.0,150000
3.99,10000
2.89,10000
0.79,10000
7.19,1500000
2.09,10000
24.5,150000
5.19,10000
3.99,10000
11.39,75000
3.99,10000
2.09,10000
0.0,10000
1.69,10000
13.49,10000
2.09,10000
7.99,10000
0.79,10000
2.09,10000
5.19,10000
4.49,10000
11.39,10000
17.99,35000
0.79,10000
15.49,10000
1.99,10000
0.0,10000
9.99,10000
0.79,10000
0.79,10000
0.0,10000
0.79,10000
11.39,10000
3.99,10000
0.0,10000
0.79,10000
0.79,10000
3.99,10000
5.79,10000
9.99,10000
23.79,10000
0.79,10000
44.99,150000
1.69,10000
7.19,10000
6.19,10000
7.19,10000
7.19,10000
12.39,10000
0.79,10000
7.19,10000
1.69,10000
7.19,10000
2.09,10000
0.0,1500000
0.79,10000
3.99,10000
10.29,10000
1.99,10000
1.69,10000
3.99,10000
2.89,10000
0.79,10000
11.39,10000
0.0,10000
2.09,10000
0.0,75000
12.39,75000
39.99,35000
34.99,35000
34.99,10000
0.79,10000
7.19,10000
10.29,10000
9.29,10000
14.49,10000
2.09,10000
10.99,10000
3.99,10000
0.79,10000
7.19,10000
3.89,10000
0.0,35000
7.19,10000
0.0,10000
5.99,10000
2.09,10000
1.69,150000
3.99,10000
7.19,10000
12.39,10000
3.99,10000
10.29,10000
0.79,10000
4.99,10000
0.79,10000
0.79,35000
7.19,10000
1.69,10000
0.0,10000
2.09,10000
0.79,35000
4.99,10000
0.79,10000
0.79,10000
3.99,10000
7.19,10000
5.79,10000
7.19,10000
2.09,10000
1.69,10000
1.69,10000
0.0,10000
1.69,10000
1.69,10000
11.39,10000
0.0,35000
4.79,10000
2.89,10000
5.79,10000
7.0,10000
1.69,10000
5.79,10000
5.79,10000
11.39,10000
0.79,10000
3.19,10000
0.79,10000
7.19,10000
2.99,75000
0.79,10000
2.09,10000
0.79,10000
0.0,10000
1.69,35000
1.69,10000
0.79,10000
3.99,10000
0.79,10000
9.29,10000
1.69,10000
4.79,10000
7.19,10000
2.09,10000
0.0,75000
7.19,10000
7.19,10000
23.79,10000
7.19,10000
1.69,10000
1.1,10000
7.19,10000
3.99,10000
6.19,10000
0.79,10000
1.69,10000
0.79,10000
1.69,10000
0.79,10000
1.69,10000
0.79,10000
2.09,10000
7.19,35000
0.0,35000
3.99,10000
62.99,10000
11.39,10000
15.49,10000
0.79,35000
1.69,10000
7.19,35000
15.49,10000
0.79,10000
0.0,75000
0.79,10000
0.79,10000
3.99,10000
2.99,35000
3.19,10000
1.69,10000
0.0,10000
1.99,10000
3.99,10000
1.99,10000
3.99,10000
39.99,150000
4.79,10000
0.0,35000
3.99,10000
1.69,10000
6.19,10000
24.99,75000
0.79,10000
1.69,10000
9.29,10000
7.19,10000
0.0,10000
3.99,10000
0.0,10000
4.99,10000
1.69,10000
0.0,10000
15.49,10000
5.79,10000
0.0,10000
0.0,10000
2.89,10000
0.0,350000
9.99,10000
1.69,10000
4.79,10000
0.0,10000
23.79,10000
5.79,10000
8.99,10000
7.19,10000
7.19,10000
0.0,350000
6.19,10000
0.79,10000
7.19,10000
9.29,150000
7.19,10000
5.19,10000
0.79,10000
0.79,10000
7.19,10000
15.99,35000
15.99,35000
3.99,10000
2.89,10000
3.99,10000
5.79,10000
15.49,10000
15.49,10000
0.79,10000
2.89,75000
1.69,10000
1.69,10000
4.79,10000
13.49,10000
0.0,10000
0.79,10000
1.69,10000
3.99,10000
5.19,10000
15.49,10000
1.69,35000
1.69,10000
0.79,10000
7.19,10000
3.99,10000
5.19,10000
0.0,10000
15.49,10000
4.79,10000
7.19,10000
7.19,10000
0.79,10000
0.0,35000
0.0,150000
7.19,10000
0.0,1500000
2.89,10000
2.09,10000
2.39,10000
2.09,10000
6.19,10000
3.99,10000
11.99,10000
3.99,10000
1.69,10000
1.69,10000
7.19,10000
5.79,10000
0.79,10000
2.89,35000
0.79,10000
1.69,10000
3.99,10000
0.79,10000
0.79,10000
3.99,10000
11.39,10000
0.0,10000
0.0,35000
0.79,10000
5.19,10000
2.89,10000
0.79,10000
3.99,10000
0.79,10000
3.99,10000
0.0,75000
5.19,10000
11.39,10000
2.09,10000
8.99,10000
7.19,10000
7.19,10000
11.39,75000
2.89,10000
15.49,10000
7.19,10000
1.69,10000
7.19,10000
13.99,10000
23.79,10000
5.19,10000
0.0,10000
7.99,10000
1.69,10000
1.69,10000
5.19,10000
0.79,10000
2.09,35000
0.79,10000
1.69,10000
0.0,10000
3.99,10000
1.69,10000
0.79,10000
0.79,10000
5.19,10000
0.79,10000
5.19,10000
2.89,10000
2.89,10000
7.19,10000
3.99,10000
11.39,10000
0.79,10000
5.79,10000
9.29,10000
1.69,10000
3.99,10000
4.79,10000
3.99,10000
3.19,10000
11.39,10000
0.0,10000
11.39,10000
3.99,10000
11.39,10000
0.0,75000
0.0,35000
34.99,35000
11.99,10000
4.79,10000
2.09,10000
3.99,10000
3.99,10000
2.89,10000
1.69,10000
1.69,10000
10.29,10000
0.0,10000
2.09,10000
0.0,35000
10.29,10000
3.99,10000
5.79,10000
6.19,10000
11.39,10000
15.49,10000
3.99,10000
2.89,10000
0.79,10000
11.39,10000
15.49,10000
7.19,10000
0.79,10000
7.19,10000
0.79,10000
0.0,10000
2.09,10000
1.69,10000
0.79,10000
12.39,10000
23.79,10000
0.0,35000
1.69,10000
0.0,35000
0.79,10000
1.69,10000
2.09,10000
7.19,10000
9.29,10000
0.79,10000
5.19,10000
2.09,10000
9.99,10000
0.79,10000
13.49,10000
2.09,10000
49.99,35000
19.49,35000
0.0,10000
2.89,10000
78.99,10000
11.39,10000
29.99,35000
2.89,10000
3.99,10000
7.19,10000
5.19,10000
15.49,10000
3.99,10000
0.0,10000
3.99,10000
3.99,10000
3.99,10000
2.89,10000
0.0,10000
11.39,10000
0.79,10000
0.0,10000
5.19,10000
3.99,10000
2.89,10000
0.0,150000
0.79,10000
3.99,10000
7.19,10000
3.99,10000
0.79,10000
0.79,10000
7.19,10000
5.79,10000
1.59,10000
7.19,10000
7.19,10000
0.0,10000
2.89,10000
0.79,10000
10.29,10000
3.99,10000
1.69,10000
0.79,10000
13.49,10000
7.19,10000
2.09,10000
0.79,10000
0.79,10000
13.99,10000
7.19,10000
0.79,10000
1.99,10000
0.79,10000
2.89,10000
0.79,10000
0.79,10000
0.99,10000
6.99,10000
0.79,10000
0.79,10000
7.19,10000
11.39,10000
0.79,10000
2.09,10000
19.49,10000
11.39,10000
0.79,10000
0.79,10000
2.09,10000
0.79,10000
7.19,10000
7.19,10000
15.99,10000
0.99,10000
15.49,10000
1.69,10000
0.79,10000
15.49,10000
3.99,10000
12.39,10000
0.79,10000
7.19,10000
3.99,10000
2.09,10000
0.0,10000
0.0,10000
7.19,10000
11.39,10000
0.79,10000
0.79,10000
3.99,10000
7.19,10000
3.99,10000
4.79,10000
2.89,10000
2.09,10000
1.69,10000
4.79,10000
7.19,10000
0.79,10000
11.39,10000
1.69,10000
1.69,10000
0.79,10000
44.99,750000
1.68,10000
3.99,10000
1.69,35000
0.79,10000
9.99,10000
0.79,10000
7.19,10000
19.49,10000
0.79,10000
0.0,10000
0.0,10000
3.99,10000
11.39,10000
7.19,10000
0.0,10000
3.99,10000
1.69,10000
11.39,10000
32.99,35000
3.99,10000
2.89,10000
19.99,10000
5.79,10000
3.99,10000
0.0,10000
1.69,10000
0.0,75000
3.99,10000
1.69,10000
3.99,10000
4.79,10000
0.0,35000
7.19,10000
1.69,10000
14.99,150000
7.19,10000
2.89,10000
3.99,10000
0.79,10000
7.19,10000
4.79,10000
9.29,10000
1.69,10000
0.0,10000
7.19,10000
2.89,10000
2.89,10000
3.99,10000
1.69,10000
15.49,10000
1.69,10000
14.49,10000
11.39,10000
5.79,35000
2.09,10000
12.99,10000
30.99,10000
2.89,10000
14.99,10000
0.79,10000
0.99,10000
0.99,10000
9.99,10000
7.99,10000
7.19,10000
1.69,10000
3.99,10000
4.79,10000
2.89,10000
2.89,10000
3.99,10000
1.69,10000
2.09,10000
