known_developer,known_publisher,multi_player,single_player,co-op,mmo,in_app_purchases,achievements,positive_ratings,average_playtime,median_playtime,price,owners,owners
0,0,0,1,0,0,0,11,0.75,0,0,6.99,100000-200000,150000
0,0,0,1,0,0,0,7,0.84,151,151,6.99,100000-200000,150000
0,0,0,1,0,0,0,10,0.75,136,136,6.99,200000-500000,350000
1,1,1,1,1,0,0,73,0.88,628,293,14.99,2000000-5000000,3500000
0,0,0,1,0,0,0,0,0.86,387,217,1.99,2000000-5000000,3500000
0,0,0,1,0,0,0,0,0.94,67,67,1.99,200000-500000,350000
0,0,0,1,0,0,0,38,0.74,3,3,3.99,200000-500000,350000
0,0,0,1,0,0,0,36,0.85,98,98,6.99,200000-500000,350000
0,0,0,1,0,0,0,9,0.5,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.76,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.67,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,5.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.79,102,102,5.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.68,0,0,5.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.67,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.41,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,5.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.73,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.67,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.51,0,0,5.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.74,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.79,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.81,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.82,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.74,0,0,7.49,0-20000,10000
0,1,1,1,0,0,0,0,0.87,301,367,9.99,1000000-2000000,1500000
0,0,0,1,0,0,0,12,0.91,0,0,1.99,0-20000,10000
0,0,1,1,0,0,0,25,0.84,382,382,5.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.62,0,0,16.99,0-20000,10000
0,0,0,1,0,0,0,0,0.74,264,265,0.79,100000-200000,150000
0,0,0,1,0,0,0,0,0.59,9,10,1.69,200000-500000,350000
0,0,0,1,0,0,0,0,0.52,90,90,1.69,200000-500000,350000
1,1,1,1,0,0,0,0,0.78,1,1,9.99,1000000-2000000,1500000
0,0,1,1,1,0,0,0,0.81,0,0,15.49,20000-50000,35000
1,1,1,0,1,0,0,0,0.79,128,75,0.0,2000000-5000000,3500000
0,0,0,1,0,0,0,16,0.83,0,0,5.99,50000-100000,75000
0,0,0,1,0,0,0,4,0.81,0,0,1.49,20000-50000,35000
0,0,0,1,0,0,0,9,0.75,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,13,0.71,0,0,6.99,0-20000,10000
1,1,0,1,0,0,0,0,0.83,313,105,9.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.84,18,29,7.99,500000-1000000,750000
1,1,0,1,0,0,0,0,0.88,1142,764,14.99,2000000-5000000,3500000
1,1,0,1,0,0,0,0,0.88,260,172,9.99,2000000-5000000,3500000
0,1,1,1,0,0,0,0,0.69,916,1046,9.99,200000-500000,350000
1,1,0,1,0,0,0,0,0.83,171,240,9.99,500000-1000000,750000
1,1,0,1,0,0,0,0,0.93,2061,2889,14.99,500000-1000000,750000
1,1,0,1,0,0,0,0,0.94,612,633,7.99,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.9,295,178,14.99,2000000-5000000,3500000
1,1,0,1,0,0,0,0,0.84,575,395,9.99,500000-1000000,750000
0,0,1,0,1,0,0,106,0.85,948,86,0.0,500000-1000000,750000
0,0,1,0,0,0,0,247,0.87,117,197,0.0,500000-1000000,750000
0,0,1,0,0,0,0,58,0.79,971,1184,6.99,200000-500000,350000
0,0,1,0,0,0,0,8,0.85,701,1378,0.0,100000-200000,150000
0,0,0,1,0,0,0,12,0.9,7,7,5.99,200000-500000,350000
0,0,0,1,0,0,0,12,0.84,0,0,5.99,200000-500000,350000
0,1,0,1,0,0,0,12,0.94,1008,1008,7.99,100000-200000,150000
0,1,0,1,0,0,0,13,0.87,0,0,7.99,50000-100000,75000
0,0,0,1,0,0,0,12,0.8,14,14,9.99,100000-200000,150000
0,0,0,1,0,0,0,30,0.8,37,37,6.99,50000-100000,75000
0,0,0,1,0,0,0,14,0.75,126,126,3.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.47,66,66,7.19,100000-200000,150000
0,0,0,1,0,0,0,0,0.8,0,0,6.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.7,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.59,1,1,3.99,20000-50000,35000
0,0,0,1,0,0,0,87,0.97,455,686,6.99,500000-1000000,750000
0,0,1,1,0,0,0,21,0.55,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,30,0.69,17,22,6.99,200000-500000,350000
0,0,1,1,0,0,0,45,0.79,373,373,3.99,100000-200000,150000
0,1,0,1,0,0,0,0,0.52,58,73,17.99,100000-200000,150000
0,1,1,1,0,0,0,12,0.67,0,0,7.99,0-20000,10000
0,1,0,1,0,0,0,16,0.76,0,0,11.99,0-20000,10000
0,1,0,1,0,0,0,0,0.07,0,0,7.99,0-20000,10000
0,0,0,1,0,0,0,27,0.54,39,63,3.99,100000-200000,150000
0,0,0,1,0,0,0,11,0.43,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,4,0.25,9,9,2.99,0-20000,10000
1,1,0,1,0,0,0,0,0.85,164,164,4.29,100000-200000,150000
0,1,0,1,0,0,0,0,0.92,43,61,4.29,100000-200000,150000
1,1,1,1,0,0,0,0,0.75,257,229,8.59,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.78,305,399,8.59,200000-500000,350000
0,0,1,1,0,0,0,30,0.38,0,0,13.99,0-20000,10000
1,0,1,1,0,0,0,0,0.86,716,779,7.99,500000-1000000,750000
1,1,1,1,0,0,0,0,0.9,79,107,4.99,500000-1000000,750000
1,1,1,1,0,0,0,0,0.93,226,133,9.99,2000000-5000000,3500000
1,1,0,1,0,0,0,0,0.53,0,0,4.99,500000-1000000,750000
1,1,1,1,1,0,0,73,0.91,186,249,14.99,1000000-2000000,1500000
0,0,0,1,0,0,0,18,0.77,12,12,5.99,0-20000,10000
0,0,0,1,0,0,0,13,0.82,14,14,5.99,20000-50000,35000
0,0,0,1,0,0,0,30,0.94,31,51,6.99,200000-500000,350000
1,1,0,1,0,0,0,0,0.86,773,335,6.99,2000000-5000000,3500000
1,1,0,1,0,0,0,52,0.89,838,320,14.99,2000000-5000000,3500000
0,1,0,1,0,0,0,0,0.81,490,716,14.99,200000-500000,350000
0,1,1,1,0,0,0,0,0.65,0,0,3.99,20000-50000,35000
0,1,0,1,1,0,0,0,0.66,0,0,3.99,20000-50000,35000
0,1,0,1,0,0,0,0,0.94,389,498,35.96,1000000-2000000,1500000
0,1,1,1,1,0,0,50,0.73,310,298,12.99,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.78,518,989,9.99,200000-500000,350000
0,0,0,1,0,0,0,10,0.7,0,0,2.99,0-20000,10000
0,0,0,1,0,0,0,92,0.67,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.63,0,0,4.99,0-20000,10000
0,1,0,1,0,0,0,13,0.76,0,0,3.49,20000-50000,35000
1,1,1,1,0,0,0,0,0.7,0,0,13.99,100000-200000,150000
1,1,1,1,0,0,0,0,0.72,20,30,6.49,200000-500000,350000
1,1,0,1,0,0,0,0,0.61,15,16,6.49,200000-500000,350000
1,1,1,1,1,0,0,70,0.85,868,532,13.99,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.89,0,0,8.59,20000-50000,35000
0,1,1,1,0,0,0,0,0.72,384,655,8.59,100000-200000,150000
0,1,0,1,0,0,0,0,0.83,13,13,8.59,200000-500000,350000
0,0,0,1,0,0,0,8,0.94,194,277,6.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.92,415,597,7.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.95,188,189,0.0,200000-500000,350000
1,1,1,1,0,0,0,0,0.82,0,0,9.99,50000-100000,75000
1,1,0,1,0,0,0,0,0.91,37,43,0.0,500000-1000000,750000
0,0,0,1,0,0,0,22,0.85,307,307,6.99,200000-500000,350000
0,1,1,1,0,0,0,19,0.91,235,231,6.99,200000-500000,350000
1,1,0,1,0,0,0,0,0.79,588,617,7.99,500000-1000000,750000
1,1,1,1,0,0,0,45,0.66,29,29,3.99,50000-100000,75000
1,1,0,1,0,0,0,0,0.95,1135,1183,12.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.94,1307,630,12.99,1000000-2000000,1500000
1,1,1,1,1,0,0,43,0.6,181,99,0.0,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.8,1242,1076,14.99,2000000-5000000,3500000
1,1,0,1,0,0,0,75,0.96,2485,1431,7.99,2000000-5000000,3500000
1,1,0,0,0,0,0,0,0.7,28,28,3.99,100000-200000,150000
0,0,1,1,0,0,0,0,0.87,0,0,5.99,20000-50000,35000
1,1,1,1,0,0,0,61,0.85,327,420,14.99,500000-1000000,750000
0,1,0,1,1,0,0,13,0.72,7,7,6.99,200000-500000,350000
1,1,0,1,1,0,0,13,0.68,96,96,6.99,200000-500000,350000
1,1,0,1,1,0,0,13,0.73,1,1,6.99,200000-500000,350000
0,0,0,1,0,0,0,40,0.72,0,0,1.59,0-20000,10000
1,1,0,1,0,0,0,0,0.61,0,0,3.99,100000-200000,150000
1,1,0,1,0,0,0,0,0.52,73,73,3.99,100000-200000,150000
1,1,0,1,0,0,0,0,0.81,102,102,7.99,100000-200000,150000
1,1,1,1,1,0,0,0,0.7,4975,4975,7.99,50000-100000,75000
1,1,0,1,0,0,0,0,0.72,319,319,6.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.81,0,0,4.79,20000-50000,35000
1,1,0,1,0,0,0,0,0.88,291,425,7.99,1000000-2000000,1500000
0,0,1,0,0,0,0,0,0.47,0,0,6.99,20000-50000,35000
0,0,1,1,1,0,0,50,0.89,253,380,6.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.74,0,0,6.99,20000-50000,35000
0,0,1,0,0,0,0,0,0.58,175,175,10.99,100000-200000,150000
0,0,0,1,0,0,1,1165,0.62,287,385,34.99,1000000-2000000,1500000
1,1,1,0,0,1,0,169,0.79,2990,3851,0.0,2000000-5000000,3500000
0,1,0,1,1,0,0,56,0.93,444,248,10.99,2000000-5000000,3500000
0,1,1,1,0,0,0,0,0.73,6,6,7.99,200000-500000,350000
0,1,1,1,0,0,0,0,0.54,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,27,0.88,48,64,6.99,200000-500000,350000
0,1,0,1,0,0,0,0,0.39,13,13,3.99,50000-100000,75000
0,1,0,1,0,0,0,23,0.53,46,46,7.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.33,0,0,14.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.43,0,0,14.99,20000-50000,35000
0,0,1,1,0,0,0,50,0.58,31,31,7.19,100000-200000,150000
1,1,0,1,0,0,0,0,0.81,1905,2286,9.99,500000-1000000,750000
1,1,1,1,0,0,0,0,0.87,431,576,9.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.76,228,289,9.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.89,646,693,9.99,500000-1000000,750000
1,1,0,1,0,0,0,0,0.8,136,205,9.99,1000000-2000000,1500000
1,1,1,1,0,0,0,0,0.93,0,0,9.99,200000-500000,350000
1,1,1,1,0,0,0,0,0.79,28,28,9.99,200000-500000,350000
0,1,1,1,0,0,0,0,0.73,339,456,9.99,200000-500000,350000
1,1,1,1,0,0,0,0,0.86,1200,671,14.99,2000000-5000000,3500000
1,1,0,1,0,0,0,0,0.95,1087,736,19.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.71,777,1365,22.99,500000-1000000,750000
1,1,0,1,0,0,0,0,0.77,13,13,7.99,100000-200000,150000
0,0,1,1,0,0,0,0,0.56,0,0,1.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.87,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.83,0,0,4.79,20000-50000,35000
0,0,1,1,1,0,0,17,0.84,54,54,3.99,50000-100000,75000
1,1,1,1,0,0,0,0,0.83,736,1065,9.99,200000-500000,350000
0,1,1,1,0,0,0,0,0.92,35,35,7.49,100000-200000,150000
0,0,1,1,0,0,0,0,0.72,27,27,3.99,50000-100000,75000
1,1,1,1,1,0,0,0,0.77,809,1364,7.99,500000-1000000,750000
0,0,0,1,0,0,0,0,0.9,356,368,4.99,200000-500000,350000
0,0,1,1,0,0,0,0,0.79,400,400,6.99,50000-100000,75000
0,0,1,1,0,0,0,0,0.48,0,0,7.99,50000-100000,75000
0,1,0,1,0,0,0,0,0.7,0,0,7.99,100000-200000,150000
0,1,1,1,0,0,0,0,0.94,72,72,7.99,100000-200000,150000
0,0,0,1,0,0,0,15,0.82,14,14,8.99,50000-100000,75000
0,0,1,1,0,0,0,0,0.3,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,12,0.94,178,251,10.99,1000000-2000000,1500000
0,0,0,1,0,0,0,0,0.86,20,26,15.99,500000-1000000,750000
0,0,0,1,0,0,0,0,0.74,49,64,6.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.61,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.55,0,0,4.99,0-20000,10000
0,0,1,1,1,0,0,0,0.58,0,0,15.99,0-20000,10000
0,0,1,1,1,0,0,12,0.39,129,193,0.79,50000-100000,75000
0,0,0,1,0,0,0,0,0.64,105,105,14.99,100000-200000,150000
0,0,0,1,0,0,0,40,0.92,0,0,5.99,0-20000,10000
0,0,0,1,0,0,0,0,0.68,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.8,9,9,5.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.37,0,0,3.99,50000-100000,75000
0,0,1,1,0,0,0,260,0.49,10,10,1.69,20000-50000,35000
0,0,0,1,1,0,0,28,0.34,82,82,4.79,50000-100000,75000
0,1,1,1,1,0,0,59,0.6,282,301,7.99,500000-1000000,750000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.94,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.77,9,9,3.99,20000-50000,35000
0,0,0,1,0,0,0,11,0.89,27,27,6.99,500000-1000000,750000
0,0,0,1,0,0,0,0,0.79,120,160,0.99,200000-500000,350000
1,0,1,1,0,0,0,0,0.78,0,0,6.99,50000-100000,75000
1,1,0,1,0,0,0,0,0.88,69,110,3.99,500000-1000000,750000
0,0,0,1,0,0,0,0,0.37,0,0,15.99,0-20000,10000
0,0,0,1,0,0,0,0,0.63,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.93,0,0,5.19,20000-50000,35000
0,0,0,1,0,0,0,0,0.85,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,5.19,20000-50000,35000
0,0,0,1,0,0,0,0,0.94,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.89,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.46,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.93,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.87,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.73,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.81,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.76,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,14,0.67,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.77,0,0,5.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.57,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.69,0,0,5.99,50000-100000,75000
0,0,0,1,0,0,0,24,0.98,0,0,3.99,0-20000,10000
0,0,1,1,0,0,0,21,0.85,0,0,6.99,50000-100000,75000
0,0,1,1,0,0,0,28,0.64,91,173,6.99,20000-50000,35000
1,1,0,1,0,0,0,0,0.79,97,194,4.79,100000-200000,150000
0,1,0,1,1,0,0,0,0.78,0,0,15.49,50000-100000,75000
1,1,0,1,0,0,0,0,0.88,14,28,4.79,100000-200000,150000
1,1,0,1,0,0,0,0,0.49,6,8,4.79,500000-1000000,750000
1,1,0,1,0,0,0,0,0.95,58,94,7.19,500000-1000000,750000
1,1,0,1,0,0,0,0,0.88,660,400,7.19,2000000-5000000,3500000
1,1,1,1,0,0,0,0,0.71,141,221,4.79,1000000-2000000,1500000
1,1,1,1,0,0,0,0,0.66,30,30,2.09,500000-1000000,750000
1,1,0,1,0,0,0,0,0.9,99,101,4.79,1000000-2000000,1500000
1,1,0,1,0,0,0,12,0.7,0,0,4.79,20000-50000,35000
0,1,0,1,0,0,0,0,0.37,2,2,15.49,500000-1000000,750000
1,1,0,1,0,0,0,0,0.62,195,175,15.49,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.92,243,266,15.49,500000-1000000,750000
1,1,0,1,0,0,0,0,0.74,0,0,15.49,50000-100000,75000
1,1,0,1,0,0,0,12,0.95,0,0,7.19,200000-500000,350000
0,1,1,1,0,0,0,0,0.94,395,219,15.49,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.58,249,365,15.49,1000000-2000000,1500000
0,1,0,1,1,0,0,0,0.86,196,294,15.49,200000-500000,350000
0,0,1,1,0,0,0,0,0.58,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,3.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.87,0,0,3.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.92,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.81,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.75,0,0,14.99,0-20000,10000
0,0,1,1,0,0,0,0,0.92,0,0,0.0,20000-50000,35000
0,0,1,1,0,0,0,0,0.91,0,0,0.0,20000-50000,35000
0,0,1,1,1,0,0,0,0.77,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.74,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.64,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.81,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.85,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.87,0,0,6.99,20000-50000,35000
0,0,1,1,1,0,0,0,0.88,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,0,0.63,0,0,13.99,50000-100000,75000
0,0,0,1,0,0,0,17,0.9,0,0,3.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.66,0,0,3.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.92,169,169,3.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.85,137,137,3.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.77,247,247,7.19,100000-200000,150000
1,1,0,1,0,0,0,0,0.85,1046,1323,8.59,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.66,328,328,8.59,200000-500000,350000
0,1,0,1,0,0,0,70,0.79,0,0,8.59,0-20000,10000
0,1,0,1,0,0,0,0,0.64,358,399,8.59,200000-500000,350000
0,1,0,1,0,0,0,0,0.87,0,0,5.99,200000-500000,350000
0,1,0,1,0,0,0,0,0.77,149,149,3.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.89,1330,1428,4.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.52,9,9,4.99,100000-200000,150000
0,1,1,1,0,0,0,0,0.78,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,14,0.89,0,0,4.99,50000-100000,75000
0,1,1,1,0,0,0,36,0.75,0,0,4.99,0-20000,10000
0,1,1,1,0,0,0,57,0.55,2486,2486,9.99,100000-200000,150000
0,0,0,1,0,0,0,14,0.91,466,466,3.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.2,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.81,0,0,14.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.55,0,0,14.99,0-20000,10000
1,1,1,1,1,0,0,0,0.83,752,1263,7.99,1000000-2000000,1500000
1,1,1,1,1,0,0,0,0.92,8488,1120,11.99,2000000-5000000,3500000
0,1,0,1,0,0,0,0,0.73,0,0,3.99,100000-200000,150000
0,1,0,1,0,0,0,26,0.61,0,0,8.99,20000-50000,35000
0,1,0,1,0,0,0,0,0.49,0,0,9.99,20000-50000,35000
1,1,0,1,0,0,0,0,0.8,267,214,9.99,500000-1000000,750000
0,1,1,1,0,0,0,71,0.9,1251,1534,0.0,2000000-5000000,3500000
0,1,0,1,0,0,0,0,0.78,759,859,4.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.86,2,2,4.99,100000-200000,150000
0,0,1,1,0,0,0,0,0.49,0,0,3.99,50000-100000,75000
0,0,0,1,0,0,0,30,0.82,0,0,11.99,20000-50000,35000
0,1,0,1,0,0,0,0,0.73,319,589,5.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.75,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.85,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,20000-50000,35000
1,1,0,1,0,0,0,0,0.76,0,0,2.99,20000-50000,35000
1,1,1,1,0,0,0,0,0.79,25,25,4.99,100000-200000,150000
1,1,1,1,0,0,0,24,0.55,113,123,5.99,1000000-2000000,1500000
1,1,1,1,0,0,0,38,0.71,234,228,6.99,1000000-2000000,1500000
0,0,0,1,0,0,0,13,0.78,257,276,0.79,200000-500000,350000
0,0,0,1,0,0,0,10,0.24,28,28,6.99,50000-100000,75000
0,1,0,1,0,0,0,0,0.86,27,53,7.99,200000-500000,350000
0,1,0,1,0,0,0,0,0.67,0,0,2.99,50000-100000,75000
1,1,1,1,0,0,0,12,0.91,42,57,7.99,500000-1000000,750000
1,1,0,1,0,0,0,47,0.96,569,545,14.99,2000000-5000000,3500000
0,0,0,1,0,0,0,0,0.74,0,0,9.99,50000-100000,75000
1,0,0,1,0,0,0,0,0.67,0,0,6.99,20000-50000,35000
1,0,1,1,0,0,0,47,0.83,0,0,10.99,50000-100000,75000
1,1,1,0,0,0,0,140,0.92,771,269,14.99,2000000-5000000,3500000
0,1,0,1,0,0,0,17,0.74,14,14,6.99,200000-500000,350000
0,1,0,1,0,0,0,29,0.78,53,57,7.99,200000-500000,350000
0,0,0,1,0,0,0,10,0.54,0,0,3.99,20000-50000,35000
1,1,1,1,1,0,0,33,0.96,314,304,9.99,1000000-2000000,1500000
1,1,1,1,1,0,0,97,0.96,421,319,13.99,2000000-5000000,3500000
0,0,0,1,0,0,0,0,0.85,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,23,0.62,160,160,3.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.96,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.72,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.79,0,0,3.49,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.72,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.92,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,4.99,0-20000,10000
0,0,1,1,1,0,0,0,0.01,0,0,6.99,0-20000,10000
0,0,1,1,1,0,0,0,0.27,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.82,27,34,6.99,100000-200000,150000
1,0,0,1,0,0,0,0,0.64,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.74,0,0,9.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.71,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.69,0,0,7.49,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,7.49,0-20000,10000
0,0,0,1,0,0,0,0,0.87,0,0,7.49,0-20000,10000
0,0,0,1,0,0,0,0,0.28,0,0,7.49,0-20000,10000
0,0,0,1,0,0,0,0,0.94,38,38,7.49,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.81,0,0,7.49,0-20000,10000
0,0,0,1,0,0,0,0,0.62,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.29,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.4,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.46,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.92,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.81,10,10,2.99,200000-500000,350000
0,0,1,1,1,0,0,40,0.79,49,49,1.49,0-20000,10000
0,0,0,1,0,0,0,0,0.91,31,31,1.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.72,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,15,0.65,5,5,7.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.86,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.92,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.85,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.94,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.88,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.89,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.44,0,0,6.99,0-20000,10000
0,0,1,1,0,0,0,0,0.81,4,4,0.79,50000-100000,75000
0,0,0,1,0,0,0,13,0.41,0,0,5.59,20000-50000,35000
0,1,0,1,0,0,0,0,0.92,93,49,7.99,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.94,86,77,7.99,1000000-2000000,1500000
0,1,1,1,0,0,0,0,0.8,16,14,7.99,500000-1000000,750000
0,0,1,1,0,0,0,0,0.8,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.75,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.83,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.75,0,0,14.99,20000-50000,35000
0,0,0,1,0,0,0,30,0.91,266,262,6.99,200000-500000,350000
